image, root, root_name, position, angle, posX, posY, root_order, root_ontology, date, growth
S2_R026.rsml, 6f835998-490d-43f1-b309-ddfdfa65dc8e, root_0, 1.2886744, 0.0, 10.428817, 4.0026164, 0,  Root,  3, 0.42745218
S2_R026.rsml, 6f835998-490d-43f1-b309-ddfdfa65dc8e, root_0, 14.231873, 0.0, 9.69645, 16.73225, 0,  Root,  7, 3.2357996
S2_R026.rsml, 6f835998-490d-43f1-b309-ddfdfa65dc8e, root_0, 18.630692, 0.0, 9.850966, 21.103167, 0,  Root,  11, 1.0997047
S2_R026.rsml, 172eec9a-4c51-4e7f-ad11-b3e0549973c1, lat_19, 0.5279835, 0.0, 10.11555, 17.987432, 1,  Lateral root,  14, 0.08549675
S2_R026.rsml, 2c3c2489-3dec-4466-acec-3330cbeb5d5f, lat_18, 0.454963, 0.0, 9.211733, 15.938499, 1,  Lateral root,  11, 0.08762554
S2_R026.rsml, 2c3c2489-3dec-4466-acec-3330cbeb5d5f, lat_18, 0.96386003, 0.0, 9.02335, 16.317383, 1,  Lateral root,  14, 0.16963236
S2_R026.rsml, 05205c02-2573-4e54-8019-1953891977ed, lat_17, 0.35421538, 0.0, 9.304867, 15.2781, 1,  Lateral root,  11, 0.068078205
S2_R026.rsml, b030fe87-1de7-4f34-9f10-ed582fd8c668, lat_16, 0.64985514, 0.0, 10.219267, 15.311967, 1,  Lateral root,  11, 0.12742175
S2_R026.rsml, b030fe87-1de7-4f34-9f10-ed582fd8c668, lat_16, 1.5191305, 0.0, 1,  Lateral root,  14, 0.28975844
S2_R026.rsml, a4e4158e-fda1-4143-8276-d262565b299b, lat_15, 0.53138626, 0.0, 9.986433, 13.51915, 1,  Lateral root,  11, 0.10531868
S2_R026.rsml, 759b13a2-3a1a-4776-9d29-35d61bc6e0a0, lat_14, 1.3064519, 0.0, 10.59815, 13.2820835, 1,  Lateral root,  11, 0.21685869
S2_R026.rsml, 53e2337e-0b9d-4d1b-844f-22cca49df586, lat_13, 0.47102895, 0.0, 9.196917, 12.048066, 1,  Lateral root,  11, 0.07843273
S2_R026.rsml, b6181e82-e8fb-4592-a4b3-1e58c0427c9f, lat_12, 0.6582448, 0.0, 9.025467, 11.88085, 1,  Lateral root,  11, 0.10909245
S2_R026.rsml, b6181e82-e8fb-4592-a4b3-1e58c0427c9f, lat_12, 1.9454037, 0.0, 8.0602665, 12.670366, 1,  Lateral root,  14, 0.42905298
S2_R026.rsml, 416529f3-7986-4de6-bed7-14294459ce36, lat_11, 0.8515969, 0.0, 8.911166, 11.1505995, 1,  Lateral root,  11, 0.14053757
S2_R026.rsml, ebfb7811-7190-4b6e-8997-87ed0aa98c41, lat_10, 0.9300494, 0.0, 9.9187, 11.05535, 1,  Lateral root,  11, 0.15349308
S2_R026.rsml, b10780f6-7d0b-40c5-8c26-91663b1249e2, lat_9, 0.2665183, 0.0, 9.859433, 10.26795, 1,  Lateral root,  11, 0.043061137
S2_R026.rsml, 9a303f37-4b9a-438c-a875-e8b346f7d98f, lat_8, 0.36991826, 0.0, 10.138833, 10.047816, 1,  Lateral root,  11, 0.060233567
S2_R026.rsml, 0c42a276-25ad-4641-8a6f-e3f627e7ea8a, lat_7, 0.26591513, 0.0, 9.965266, 5.32765, 1,  Lateral root,  7, 0.08636143
S2_R026.rsml, 173894c6-9ef4-4d29-9711-cdfc6f386751, lat_6, 0.2967463, 0.0, 10.668, 5.2726164, 1,  Lateral root,  7, 0.0981527
S2_R026.rsml, 531dee0f-e6c3-4306-aa1e-57ef6b9041f8, lat_5, 0.28222147, 0.0, 10.7188, 4.8598666, 1,  Lateral root,  7, 0.091392405
S2_R026.rsml, 67f4f44f-b814-4d0f-9c1e-55b6f20a4250, lat_4, 0.53837544, 0.0, 10.081683, 4.78155, 1,  Lateral root,  7, 0.13260867
S2_R026.rsml, 42f06d87-1c8d-476d-abb6-55a578b73a80, lat_3, 0.49698004, 0.0, 10.0203, 4.3201165, 1,  Lateral root,  7, 0.1220248
S2_R026.rsml, 42f06d87-1c8d-476d-abb6-55a578b73a80, lat_3, 0.95466495, 0.0, 9.666817, 4.6101, 1,  Lateral root,  11, 0.114421226
S2_R026.rsml, e53b259b-1a49-4513-b2dc-7094da84100a, lat_2, 0.48453376, 0.0, 9.764183, 3.6322, 1,  Lateral root,  7, 0.096113265
S2_R026.rsml, 5784929f-963d-4521-b1b5-ebc4949a3737, lat_1, 0.97036153, 0.0, 9.414933, 3.6470165, 1,  Lateral root,  7, 0.160983
S2_R026.rsml, 5784929f-963d-4521-b1b5-ebc4949a3737, lat_1, 1.9127986, 0.0, 8.957733, 4.42595, 1,  Lateral root,  11, 0.23560928
S3_R004.rsml, 338abfaf-1ecf-4cb5-a045-64b487065395, root_0, 1.4904346, 0.0, 10.9855, 4.586817, 0,  Root,  3, 0.49518916
S3_R004.rsml, 338abfaf-1ecf-4cb5-a045-64b487065395, root_0, 11.011296, 0.0, 10.411883, 14.0313835, 0,  Root,  7, 2.3802154
S3_R004.rsml, 338abfaf-1ecf-4cb5-a045-64b487065395, root_0, 16.902746, 0.0, 10.066867, 19.803534, 0,  Root,  11, 1.4728625
S3_R004.rsml, 109f987c-e0ab-4773-8716-5741e1a756ad, lat_22, 0.98845464, 0.0, 11.146366, 13.764683, 1,  Lateral root,  11, 0.19572918
S3_R004.rsml, 63b22fcc-b33a-46ee-9778-b9fe76b76c88, lat_21, 0.7978798, 0.0, 11.216216, 13.286317, 1,  Lateral root,  11, 0.15930112
S3_R004.rsml, e34bd1c5-2494-426e-9a70-66d47b4259ac, lat_20, 0.8477338, 0.0, 11.269134, 13.233399, 1,  Lateral root,  11, 0.16853467
S3_R004.rsml, 9931f46a-50bd-43c8-b1c6-c03d31f55256, lat_19, 1.1463004, 0.0, 11.77925, 12.431183, 1,  Lateral root,  11, 0.2280544
S3_R004.rsml, 5836bb7a-3f15-40fb-b791-a9d962572466, lat_18, 0.79352343, 0.0, 1,  Lateral root,  11, 0.15736964
S3_R004.rsml, eb97cb62-a9dc-4b13-8ee3-5405c0ca20ac, lat_17, 1.5026008, 0.0, 12.062883, 12.484099, 1,  Lateral root,  11, 0.2981618
S3_R004.rsml, 8b5c24a9-d9e9-487c-a756-9c2a6f782063, lat_16, 1.5789924, 0.0, 9.044517, 11.364383, 1,  Lateral root,  11, 0.3153227
S3_R004.rsml, 8b5c24a9-d9e9-487c-a756-9c2a6f782063, lat_16, 2.4579823, 0.0, 8.240183, 11.6776495, 1,  Lateral root,  14, 0.29299664
S3_R004.rsml, ac4166d6-11cb-43c9-b657-cd55c37709e7, lat_15, 0.48136672, 0.0, 11.2014, 10.759017, 1,  Lateral root,  11, 0.09502469
S3_R004.rsml, a63cc274-6f79-4196-ae03-1c55faccb78c, lat_14, 0.6221169, 0.0, 10.22985, 8.8265, 1,  Lateral root,  11, 0.101941995
S3_R004.rsml, dbe5d3a4-abb0-4a73-a5a4-9d9fdaba25de, lat_13, 0.8790919, 0.0, 10.003366, 8.081433, 1,  Lateral root,  11, 0.14610748
S3_R004.rsml, 660aed56-9c79-47c4-aad4-8e1d423abd9c, lat_12, 0.38490668, 0.0, 1,  Lateral root,  11, 0.062930875
S3_R004.rsml, 5bc38b85-3f0d-4208-ad5a-a6a8a015b88d, lat_11, 0.4283626, 0.0, 11.176, 7.5522666, 1,  Lateral root,  11, 0.07119034
S3_R004.rsml, 5e61ebce-7e3f-4cf7-a839-2472905d4187, lat_10, 0.31399298, 0.0, 10.54735, 6.5659, 1,  Lateral root,  7, 0.10393533
S3_R004.rsml, 5e61ebce-7e3f-4cf7-a839-2472905d4187, lat_10, 1.1402875, 0.0, 9.8043995, 6.90245, 1,  Lateral root,  11, 0.20657364
S3_R004.rsml, 6a323206-2424-4304-851f-c2fa04103509, lat_9, 0.5165925, 0.0, 11.3792, 6.493933, 1,  Lateral root,  7, 0.17081648
S3_R004.rsml, 6a323206-2424-4304-851f-c2fa04103509, lat_9, 0.9912335, 0.0, 11.667067, 6.82625, 1,  Lateral root,  11, 0.118660256
S3_R004.rsml, 9eb7a24e-19b7-47ed-a250-8f24255e6e93, lat_8, 0.369837, 0.0, 10.668, 5.842, 1,  Lateral root,  7, 0.12159955
S3_R004.rsml, 7f479b2c-c4e6-4734-86e8-60a82db244f4, lat_7, 0.29626212, 0.0, 10.824634, 5.655733, 1,  Lateral root,  7, 0.097674094
S3_R004.rsml, 7f479b2c-c4e6-4734-86e8-60a82db244f4, lat_7, 0.85992694, 0.0, 10.3632, 5.9711165, 1,  Lateral root,  11, 0.1409162
S3_R004.rsml, b7a846f5-830d-4002-8dd6-839a96883279, lat_6, 0.3314129, 0.0, 11.209867, 5.2451, 1,  Lateral root,  7, 0.109752595
S3_R004.rsml, b8c93a57-9db3-4158-ae56-5c55eb424bbb, lat_5, 0.6026401, 0.0, 10.57275, 5.0905833, 1,  Lateral root,  7, 0.14994787
S3_R004.rsml, b8c93a57-9db3-4158-ae56-5c55eb424bbb, lat_5, 1.2523001, 0.0, 10.632016, 5.731933, 1,  Lateral root,  11, 0.16241501
S3_R004.rsml, 89f52aca-7876-4ed7-99e7-6b39b0430f17, lat_4, 0.5851591, 0.0, 10.59815, 4.8683333, 1,  Lateral root,  7, 0.14486974
S3_R004.rsml, 89f52aca-7876-4ed7-99e7-6b39b0430f17, lat_4, 1.0285972, 0.0, 10.619316, 5.3043666, 1,  Lateral root,  11, 0.11085953
S3_R004.rsml, 58f3c834-ec56-4660-a11a-af169c2a9e05, lat_3, 0.715183, 0.0, 11.535833, 4.3476334, 1,  Lateral root,  7, 0.1779099
S3_R004.rsml, 92bad41c-1956-4e8c-8214-5b99d0fbd5d3, lat_2, 0.95345247, 0.0, 11.612033, 4.3264666, 1,  Lateral root,  7, 0.19059943
S3_R004.rsml, eb17aca2-ebde-4c9a-96f4-5cf498b0a9da, lat_1, 1.1859418, 0.0, 10.06475, 4.4174833, 1,  Lateral root,  7, 0.19727194
V1_R024.rsml, 5747a4e4-1bd9-4c03-a457-88f43d7fff36, N1.2, 2.0203114, 0.0, 11.984567, 5.204883, 0,  Root,  14, 0.17831595
V1_R024.rsml, 4ff24ca1-05eb-4e07-9f39-041b5fdb6077, root_0, 1.6042054, 0.0, 9.857317, 4.8873835, 0,  Root,  3, 0.533119
V1_R024.rsml, 4ff24ca1-05eb-4e07-9f39-041b5fdb6077, root_0, 4.515292, 0.0, 9.779, 7.7681665, 0,  Root,  7, 0.7277717
V1_R024.rsml, 4ff24ca1-05eb-4e07-9f39-041b5fdb6077, root_0, 8.415356, 0.0, 9.891183, 11.62685, 0,  Root,  11, 0.9750159
V1_R024.rsml, a67447c8-809d-4b9e-9883-08b1828bff4b, lat_19, 0.58143586, 0.0, 10.318749, 11.20775, 1,  Lateral root,  18, 0.08184952
V1_R024.rsml, e2820928-16a1-4cae-b50a-a025f3af32e9, lat_18, 2.9386675, 0.0, 7.675033, 11.743266, 1,  Lateral root,  18, 0.3254189
V1_R024.rsml, c5b4c72e-d922-4703-8e88-005dff5b6d75, lat_16, 0.37116542, 0.0, 10.030883, 7.3575335, 1,  Lateral root,  11, 0.08846356
V1_R024.rsml, 21589a41-79f5-45fd-b263-a30ed3ef3d54, lat_15, 0.9862469, 0.0, 9.0424, 7.668683, 1,  Lateral root,  11, 0.19633996
V1_R024.rsml, a2bf16f7-ac36-4837-b25a-ae1d8414b3ed, lat_14, 1.4521796, 0.0, 8.78205, 7.7724, 1,  Lateral root,  11, 0.24136664
V1_R024.rsml, 281438ac-784c-4d3e-b4ae-707253f8a841, lat_13, 1.9505272, 0.0, 8.303683, 7.86765, 1,  Lateral root,  11, 0.3234873
V1_R024.rsml, 827bb7a9-974e-445b-99c3-70384ecdaffa, lat_12, 1.8451669, 0.0, 8.646584, 7.86765, 1,  Lateral root,  11, 0.30611536
V1_R024.rsml, 8760eded-a5f9-4cdc-8058-b36d91a5e63c, lat_11, 0.6407176, 0.0, 9.127067, 6.5404997, 1,  Lateral root,  11, 0.106456004
V1_R024.rsml, bc4c1902-0390-4469-bde3-3e2dac8337a7, lat_10, 0.70693684, 0.0, 9.065683, 6.390217, 1,  Lateral root,  11, 0.11672332
V1_R024.rsml, fc0015cc-8272-4c94-8771-1d9087af3c8b, lat_9, 0.58414364, 0.0, 9.1059, 6.1256332, 1,  Lateral root,  11, 0.09678033
V1_R024.rsml, 40723665-c09c-4007-9d93-95ea0bce571f, lat_8, 0.807131, 0.0, 8.913283, 5.88645, 1,  Lateral root,  11, 0.114594534
V1_R024.rsml, 0ba71f28-2285-4c5f-8cc7-4f91ce4a4343, lat_7, 0.205383, 0.0, 9.977966, 5.6091666, 1,  Lateral root,  7, 0.06582645
V1_R024.rsml, 0ba71f28-2285-4c5f-8cc7-4f91ce4a4343, lat_7, 1.0480832, 0.0, 9.984317, 6.3013167, 1,  Lateral root,  11, 0.21067505
V1_R024.rsml, 5d1f1beb-7a01-4401-85c9-f3ea6fbfb706, lat_6, 0.3265888, 0.0, 10.081683, 5.5901165, 1,  Lateral root,  7, 0.1060101
V1_R024.rsml, 5d1f1beb-7a01-4401-85c9-f3ea6fbfb706, lat_6, 1.296726, 0.0, 10.25525, 6.468533, 1,  Lateral root,  11, 0.2425343
V1_R024.rsml, ca298130-5568-42a7-9fb7-6a53813a80ab, lat_5, 0.5561689, 0.0, 9.262533, 5.3107166, 1,  Lateral root,  7, 0.18386954
V1_R024.rsml, ca298130-5568-42a7-9fb7-6a53813a80ab, lat_5, 1.5526252, 0.0, 8.722783, 6.0706, 1,  Lateral root,  11, 0.24911407
V1_R024.rsml, 5f77fccf-1f08-4901-9d6e-ed1819f572f5, lat_4, 0.5985402, 0.0, 9.241366, 5.1329165, 1,  Lateral root,  7, 0.14955632
V1_R024.rsml, 5f77fccf-1f08-4901-9d6e-ed1819f572f5, lat_4, 1.9407574, 0.0, 8.240183, 5.9838166, 1,  Lateral root,  11, 0.3355543
V1_R024.rsml, 5746d0ef-0e78-4f59-9dc6-3c54d4a3bdda, lat_3, 1.044847, 0.0, 8.84555, 4.6884165, 1,  Lateral root,  7, 0.25813293
V1_R024.rsml, feb48603-6490-49c9-a660-5d64bfb23783, lat_2, 0.82093287, 0.0, 9.108017, 4.135967, 1,  Lateral root,  7, 0.20122126
V1_R024.rsml, 8a605897-4414-41ef-a97b-b7cb95563ee8, lat_1, 0.8469094, 0.0, 9.129183, 4.093633, 1,  Lateral root,  7, 0.21065496
V2_R002.rsml, fa5c5c64-af13-42a1-9a2e-363fdba4f5ac, root_0, 1.6247725, 0.0, 9.6647, 2.8871334, 0,  Root,  3, 0.5404934
V2_R002.rsml, fa5c5c64-af13-42a1-9a2e-363fdba4f5ac, root_0, 14.217576, 0.0, 7.897283, 14.956367, 0,  Root,  7, 3.148201
V2_R002.rsml, fa5c5c64-af13-42a1-9a2e-363fdba4f5ac, root_0, 23.280067, 0.0, 7.3575335, 23.804033, 0,  Root,  11, 2.2656229
V2_R002.rsml, fa5c5c64-af13-42a1-9a2e-363fdba4f5ac, root_0, 26.607424, 0.0, 9.012767, 26.500666, 0,  Root,  14, 1.1091188
V2_R002.rsml, fa5c5c64-af13-42a1-9a2e-363fdba4f5ac, root_0, 30.232237, 0.0, 10.71245, 29.6799, 0,  Root,  18, 0.90620327
V2_R002.rsml, 70e86a01-a842-4d43-a06b-9c8fff0a62f1, lat_27, 1.5534487, 0.0, 7.5670834, 25.071917, 1,  Lateral root,  18, 0.19166543
V2_R002.rsml, 67a67b31-c497-4cad-abbe-b8f5f15d526e, lat_26, 1.1279776, 0.0, 7.1797333, 24.553333, 1,  Lateral root,  18, 0.14060727
V2_R002.rsml, d98f367a-0cc5-4bbb-acb2-6c1378235ece, lat_25, 0.875139, 0.0, 7.8993998, 20.157017, 1,  Lateral root,  14, 0.17409137
V2_R002.rsml, 9bf35967-fa7e-40d6-a48b-22a9ffa65bd4, lat_24, 2.650381, 0.0, 9.4064665, 20.665016, 1,  Lateral root,  14, 0.4400153
V2_R002.rsml, 9bf35967-fa7e-40d6-a48b-22a9ffa65bd4, lat_24, 5.510797, 0.0, 10.816167, 23.052616, 1,  Lateral root,  18, 0.715104
V2_R002.rsml, 7a1df9e6-12e7-4c94-8db4-6c7fa3a377d4, lat_23, 1.84097, 0.0, 6.36905, 16.8148, 1,  Lateral root,  14, 0.3066692
V2_R002.rsml, c5676eaf-6ffe-4414-bac0-771a7d66fda7, lat_22, 0.6163418, 0.0, 8.619066, 14.664267, 1,  Lateral root,  11, 0.15367925
V2_R002.rsml, 150979a4-04c9-47f8-ab15-b9b3742e7812, lat_21, 1.1976863, 0.0, 7.0612, 14.615583, 1,  Lateral root,  11, 0.23773071
V2_R002.rsml, 150979a4-04c9-47f8-ab15-b9b3742e7812, lat_21, 2.248898, 0.0, 6.50875, 15.4432, 1,  Lateral root,  14, 0.3504039
V2_R002.rsml, 371d5409-9953-4e16-b14f-4e79196bc427, lat_20, 0.78116995, 0.0, 8.828616, 13.953067, 1,  Lateral root,  11, 0.15422824
V2_R002.rsml, 7d1ae614-b80d-4ff4-8db9-e984e53bce8d, lat_19, 2.710217, 0.0, 5.68325, 13.48105, 1,  Lateral root,  11, 0.44984257
V2_R002.rsml, 7d1ae614-b80d-4ff4-8db9-e984e53bce8d, lat_19, 3.44729, 0.0, 5.281083, 14.0546665, 1,  Lateral root,  14, 0.24569099
V2_R002.rsml, 7d1ae614-b80d-4ff4-8db9-e984e53bce8d, lat_19, 5.790407, 0.0, 3.8586833, 15.745883, 1,  Lateral root,  18, 0.5857793
V2_R002.rsml, 88604e24-6f6d-4a7a-8e4e-77a910636f54, lat_18, 0.79702866, 0.0, 8.8095665, 10.638367, 1,  Lateral root,  11, 0.13149478
V2_R002.rsml, d1bd4761-6461-4dec-9676-d5ff5719ca68, lat_17, 2.2471917, 0.0, 6.0833, 10.786533, 1,  Lateral root,  11, 0.37108275
V2_R002.rsml, d1bd4761-6461-4dec-9676-d5ff5719ca68, lat_17, 4.400949, 0.0, 5.0567164, 12.562416, 1,  Lateral root,  14, 0.7179191
V2_R002.rsml, d1bd4761-6461-4dec-9676-d5ff5719ca68, lat_17, 4.745806, 0.0, 4.9805164, 12.898967, 1,  Lateral root,  18, 0.086214304
V2_R002.rsml, 291a80ba-3e48-4dca-924c-4354ccf13f96, lat_16, 0.9561819, 0.0, 7.1649165, 9.997017, 1,  Lateral root,  11, 0.18896466
V2_R002.rsml, b0d6e04c-2e54-4da4-9932-3416bc8f0121, lat_15, 1.2103932, 0.0, 6.9490166, 9.91235, 1,  Lateral root,  11, 0.20082706
V2_R002.rsml, b0dc93e1-e99a-460f-89f5-57b55de25bc1, lat_14, 2.2284849, 0.0, 6.11505, 10.2362, 1,  Lateral root,  11, 0.37087825
V2_R002.rsml, b0dc93e1-e99a-460f-89f5-57b55de25bc1, lat_14, 3.0541534, 0.0, 5.4102, 10.6595335, 1,  Lateral root,  14, 0.27522287
V2_R002.rsml, dc06f86d-6f76-4a43-82e7-026a603933bb, lat_13, 1.5364256, 0.0, 6.6759667, 9.364133, 1,  Lateral root,  11, 0.30390143
V2_R002.rsml, dc06f86d-6f76-4a43-82e7-026a603933bb, lat_13, 2.3744256, 0.0, 6.06425, 9.884833, 1,  Lateral root,  18, 0.1197143
V2_R002.rsml, f8b2b91d-f7c5-4d46-aee3-5b9eb5795af7, lat_12, 0.3288295, 0.0, 8.6614, 7.9502, 1,  Lateral root,  11, 0.064841114
V2_R002.rsml, 6f55f64f-6a6c-45cf-91af-5c821aa7f31e, lat_11, 0.49192268, 0.0, 8.957733, 7.8168497, 1,  Lateral root,  11, 0.0974158
V2_R002.rsml, 3c5990b5-cd19-4e26-ad7d-6c54def0b41c, lat_10, 0.76308954, 0.0, 7.99465, 7.6496334, 1,  Lateral root,  11, 0.1265639
V2_R002.rsml, ecdfe52c-756e-4b98-9f6e-9ee5ad8485b2, lat_9, 1.2355353, 0.0, 7.8634167, 7.6432834, 1,  Lateral root,  11, 0.204965
V2_R002.rsml, 022bc4f9-9ed1-4113-b918-fa901eb8c063, lat_8, 1.3551757, 0.0, 7.3257833, 6.2738, 1,  Lateral root,  11, 0.2235784
V2_R002.rsml, 794f53c6-5363-401a-b3ae-dd9af111a378, lat_5, 0.25490656, 0.0, 9.18845, 5.9287834, 1,  Lateral root,  11, 0.041975606
V2_R002.rsml, d9e4df89-c893-4ce5-bc37-059feb0fac97, lat_5, 0.65840006, 0.0, 8.36295, 5.6790166, 1,  Lateral root,  11, 0.107453175
V2_R002.rsml, 2ff9eff5-db63-41e3-8607-69cb235e5681, lat_4, 0.95814204, 0.0, 10.1219, 5.16255, 1,  Lateral root,  11, 0.13606945
V2_R002.rsml, 23c25aba-04bf-4336-b5f6-d2eee6c152b9, lat_4, 0.6336616, 0.0, 9.732433, 4.5804667, 1,  Lateral root,  11, 0.08977077
V2_R002.rsml, 15a061c6-0794-46de-bc66-a4c874aa95da, lat_3, 0.96726227, 0.0, 8.509, 3.9708667, 1,  Lateral root,  11, 0.13674268
V2_R002.rsml, cc456368-a7c7-4ec5-9b3f-f1c8937ec40a, lat_2, 0.95419395, 0.0, 8.600017, 3.6829998, 1,  Lateral root,  11, 0.13484532
V2_R002.rsml, fb37d3a3-9a8d-476b-8178-ce64f78aa254, lat_1, 0.5708058, 0.0, 10.657416, 2.1865165, 1,  Lateral root,  7, 0.09473749
V2_R002.rsml, fb37d3a3-9a8d-476b-8178-ce64f78aa254, lat_1, 3.3337545, 0.0, 12.708467, 3.87985, 1,  Lateral root,  11, 0.6907372
V2_R002.rsml, fb37d3a3-9a8d-476b-8178-ce64f78aa254, lat_1, 4.2242956, 0.0, 13.174133, 4.6355, 1,  Lateral root,  14, 0.29684702
V3_R004.rsml, 0380d309-921a-477f-837f-a6860dcb7c0c, root_0, 1.6563481, 0.0, 9.800166, 4.22275, 0,  Root,  3, 0.55152464
V3_R004.rsml, 0380d309-921a-477f-837f-a6860dcb7c0c, root_0, 13.135621, 0.0, 6.3965664, 14.9733, 0,  Root,  7, 2.8698182
V3_R004.rsml, 0380d309-921a-477f-837f-a6860dcb7c0c, root_0, 20.13491, 0.0, 5.9859333, 21.903267, 0,  Root,  11, 1.7498224
V3_R004.rsml, 0380d309-921a-477f-837f-a6860dcb7c0c, root_0, 24.293036, 0.0, 6.030383, 25.821217, 0,  Root,  14, 1.3860416
V3_R004.rsml, 0380d309-921a-477f-837f-a6860dcb7c0c, root_0, 25.1507, 0.0, 6.50875, 26.513367, 0,  Root,  18, 0.21441603
V3_R004.rsml, 62b6230a-753d-42bd-9f61-7790c566c31f, lat_20, 0.74751204, 0.0, 5.83565, 24.828499, 1,  Lateral root,  18, 0.18370233
V3_R004.rsml, 0ffd6813-c9a5-4535-93ab-4640e21fb139, lat_19, 1.0297086, 0.0, 5.6514997, 25.01265, 1,  Lateral root,  18, 0.25690287
V3_R004.rsml, b3618047-d3e2-4120-88da-e6f3693a208d, lat_18, 0.9814516, 0.0, 5.8377666, 23.905634, 1,  Lateral root,  18, 0.19459637
V3_R004.rsml, a3634066-859d-4fb8-96f4-713e102317d1, lat_17, 2.0408986, 0.0, 7.8104997, 23.15845, 1,  Lateral root,  18, 0.33848342
V3_R004.rsml, b2f24374-3ac4-460c-a191-bb113e969b20, lat_16, 0.41991246, 0.0, 6.6166997, 20.711582, 1,  Lateral root,  14, 0.103876755
V3_R004.rsml, d270a3ca-f908-433f-868a-a7cb48da7ab4, lat_15, 0.43398213, 0.0, 5.9266667, 17.782116, 1,  Lateral root,  14, 0.08485894
V3_R004.rsml, 41c789e5-d695-486c-aa66-7dd747c04244, lat_14, 2.7499685, 0.0, 9.0318165, 16.829617, 1,  Lateral root,  14, 0.4570607
V3_R004.rsml, 84ed407f-ab3b-4ab8-8a90-e6d87902d6a1, lat_13, 0.9012427, 0.0, 7.7872167, 12.31265, 1,  Lateral root,  11, 0.17805585
V3_R004.rsml, f9ed2c17-d77d-44f8-9c2b-808fc2257fc5, lat_12, 1.2909504, 0.0, 6.03885, 10.710333, 1,  Lateral root,  11, 0.21496542
V3_R004.rsml, cd9f362b-8270-4102-bb96-157d7a99ed01, lat_11, 0.60351443, 0.0, 8.130116, 10.3124, 1,  Lateral root,  11, 0.09843931
V3_R004.rsml, 9c4d10de-ba92-4823-a5ff-768099aba335, lat_10, 1.4171509, 0.0, 6.176433, 10.494433, 1,  Lateral root,  11, 0.2357262
V3_R004.rsml, 26cc3f49-f743-4fd6-a401-a10a57d4fed7, lat_9, 0.68850166, 0.0, 8.320617, 9.984317, 1,  Lateral root,  11, 0.11458845
V3_R004.rsml, 2ddf0d32-3bf9-457a-8b26-e06b32854996, lat_8, 1.5545622, 0.0, 6.1446834, 10.327216, 1,  Lateral root,  11, 0.25820833
V3_R004.rsml, 99f9adfc-928e-4985-adc3-d2b8e3b40f19, lat_7, 0.9957266, 0.0, 9.484783, 7.7194834, 1,  Lateral root,  11, 0.16445798
V3_R004.rsml, 2572aa2c-7a85-4f02-b905-8b83b96021cd, lat_6, 0.5336849, 0.0, 8.9789, 5.06095, 1,  Lateral root,  7, 0.17467041
V3_R004.rsml, 2572aa2c-7a85-4f02-b905-8b83b96021cd, lat_6, 2.1062505, 0.0, 7.7321835, 5.9499497, 1,  Lateral root,  11, 0.3931414
V3_R004.rsml, 11abca53-7399-4104-a5f3-6b2559fd9eb3, lat_4, 1.3167812, 0.0, 8.55345, 3.7062833, 1,  Lateral root,  7, 0.32748166
V3_R004.rsml, 11abca53-7399-4104-a5f3-6b2559fd9eb3, lat_4, 2.1432948, 0.0, 7.8316665, 4.0978665, 1,  Lateral root,  11, 0.20662841
V3_R004.rsml, 834d7f70-6731-4fea-a184-fa2fc38ea1ba, lat_3, 0.79575974, 0.0, 9.539817, 3.9094832, 1,  Lateral root,  7, 0.15779538
V3_R004.rsml, 6665693a-12b7-40e8-a30a-9d71535ef807, lat_2, 0.723857, 0.0, 10.511367, 3.6152666, 1,  Lateral root,  7, 0.14264366
V3_R004.rsml, 6665693a-12b7-40e8-a30a-9d71535ef807, lat_2, 1.1512569, 0.0, 10.672234, 3.9624, 1,  Lateral root,  11, 0.10684998
V3_R004.rsml, 6a711c3c-4ccf-4bc5-83e1-2dc66d986fb6, lat_1, 1.3434663, 0.0, 8.748183, 3.4311166, 1,  Lateral root,  7, 0.2232207
V3_R004.rsml, 6a711c3c-4ccf-4bc5-83e1-2dc66d986fb6, lat_1, 2.468923, 0.0, 7.8083835, 4.0364833, 1,  Lateral root,  11, 0.2813642
V3_R004.rsml, 9615eefa-849f-4c91-b978-912390e61bd3, lat_21, 0.5117176, 0.0, 7.6242332, 10.80135, 1,  Lateral root,  11, 0.08411676
