image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
2_5.rsml, lat_99, 9583f27c-9f32-4bcd-989d-05ca928611c5, 0.29080257, 0.27573752, 0.021308765, 1.2546526E-4, 78.04221273961842, 0.024295056, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 8.27625, 58.084898588650574, 0, 0.0, null, null, null, null
2_5.rsml, lat_107, 8cd3f7e4-88cd-4b3d-87fc-0931d698e1b8, 0.1951599, 0.19195127, 0.012473069, 6.375537E-5, 197.1758817147874, 0.020906655, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 0.7164819, 73.62400242215813, 0, 0.0, null, null, null, null
2_5.rsml, lat_108, 4314ebab-f4cc-4177-bd90-d64541512e30, 0.79129994, 0.7408676, 0.05831062, 3.5328677E-4, 109.08243089446991, 0.02298481, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 0.7481641, 55.41640515162912, 0, 0.0, null, null, null, null
2_5.rsml, lat_111, 4a4916ca-22ce-4d77-8a2c-5a09683b6a7b, 0.45158145, 0.3821236, 0.016609287, 5.1882776E-5, 127.44184960986996, 0.01080055, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 5.041114, 112.58569639147198, 0, 0.0, null, null, null, null
2_5.rsml, lat_114, afbb6ede-64f2-4522-a85e-3ddd839f2add, 2.0301876, 1.9072102, 0.06973217, 2.1452495E-4, 124.1979195654641, 0.01040702, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 6.5202317, 48.56089647036313, 0, 0.0, null, null, null, null
2_5.rsml, lat_116, 97586b7f-0747-4d44-b512-5b237bf4b01c, 0.4524676, 0.43235475, 0.026907302, 1.3077167E-4, 57.96269967420988, 0.017901162, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 9.648386, 73.03931090844836, 0, 0.0, null, null, null, null
3_1.rsml, A3_1_4, 885f05c5-a550-43a7-a1a4-77979be3877d, 6.652644, 6.639964, 11.768675, 1.6647433, 174.90589966179908, 0.535441, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 5, 0.8405878, eb9b0ece-2c54-4d77-8705-01a6bef625c8, 0.0, e5b893ad-504c-421b-bfdf-6bcac7f13228, 5.948219
3_1.rsml, lat_1, eb9b0ece-2c54-4d77-8705-01a6bef625c8, 9.760021, 6.363678, 1.6260118, 0.025074331, 185.61514450675884, 0.037633486, 1, Lateral root, A3_1_4, 885f05c5-a550-43a7-a1a4-77979be3877d, 0.0, 110.29220083045173, 0, 0.0, null, null, null, null
3_1.rsml, lat_1, e5b893ad-504c-421b-bfdf-6bcac7f13228, 3.8083436, 3.6592913, 0.61335856, 0.00836429, 248.51118736563137, 0.04840237, 1, Lateral root, A3_1_4, 885f05c5-a550-43a7-a1a4-77979be3877d, 5.948219, 65.11764384868923, 0, 0.0, null, null, null, null
3_1.rsml, lat_1, c9268d32-845b-46a6-93a2-d712822b3fb0, 8.894746, 8.403311, 1.3506509, 0.020338938, 224.8644167608869, 0.032389812, 1, Lateral root, A3_1_4, 885f05c5-a550-43a7-a1a4-77979be3877d, 3.8374472, 47.40868453851701, 0, 0.0, null, null, null, null
